uid,cid
3571, "GEOG460"
4870, "COMMST202"
4037, "CROAT102"
625, "GBDA413"
2601, "PACS391"
2585, "SOC240"
3567, "PSYCH375R"
2830, "RS288"
706, "PACS336"
96, "CHEM302"
846, "EARTH232"
2216, "MUSIC390"
3806, "RS318"
3422, "BET430"
4186, "ENGL132R"
249, "ENVS476C"
1213, "PSCI403"
4735, "EARTH121"
2409, "SOC330"
2302, "SOC418"
1621, "SOCWK390B"
2452, "SOCWK398R"
4018, "RS180"
2512, "ENVS444"
1228, "ECON371"
4057, "CS488"
3982, "PSYCH238"
1047, "GRK331"
389, "ENGL325"
3751, "ENGL241R"
2778, "STAT374"
138, "ERS403B"
2473, "PHARM290"
2029, "CHEM432"
1361, "ENGL461"
919, "MATH128"
28, "BASE36"
238, "STV100"
4667, "ENGL481"
2829, "CLAS221"
3670, "ERS454"
694, "OPTOM252L"
210, "THPERF380"
3943, "MTE544"
2019, "PACS318"
2000, "CHEM220"
4755, "CHEM250L"
1575, "MTE300B"
4204, "JS212"
4994, "COOP12"
4037, "KIN326"
1997, "GEOE353"
294, "PD8"
776, "ENGL208M"
3670, "GRK105"
638, "CO353"
3573, "RS241"
624, "STAT337"
2554, "CHEM310L"
4163, "ITALST242"
4364, "ENGL346"
3297, "SWREN422R"
4420, "PACS402"
3410, "BET300"
4897, "PHARM353"
1121, "ERS365"
4711, "INTEG420A"
4403, "ME574"
2558, "ECE124"
3345, "PSYCH485"
3409, "FINE150"
3524, "ERS475"
1481, "CIVE310"
3850, "PLAN477"
3700, "AE399"
2701, "REC280"
3676, "OPTOM219"
1460, "GRK421"
807, "ENGL491"
263, "STV400"
672, "SOC260"
4372, "ARCH332"
1342, "MTE202"
4644, "PHYS468"
1230, "SWREN422R"
1282, "ECE327"
825, "ENGL481"
1974, "CIVE491"
31, "ENGL451A"
2417, "ERS100"
1021, "SFM309"
260, "HLTH401"
3261, "HLTH335"
3296, "MATBUS471"
2766, "MSE598"
17, "SYDE537"
183, "CS341"
126, "MUSIC253"
971, "STAT330"
2086, "ARCH510"
2284, "COMMST201"
4564, "HIST349"
4119, "ITALST349"
4636, "ECE405C"
2319, "FINE102"
21, "PLAN375"
1016, "REES262"
3358, "CO434"
792, "BME294"
3562, "NE476"
1867, "GBDA101"
1755, "CO434"
995, "PSYCH463"
2123, "JS314"
4853, "PLAN262"
2109, "KIN204L"
4523, "ARTS280"
2879, "GERON310"
3067, "HLTH433"
4868, "PLAN300"
443, "ECE101E"
2814, "STV202"
3163, "INDENT310"
3681, "PSCI253"
2035, "CHINA301R"
2409, "ENGL203"
1466, "GEOE153"
556, "SYDE351"
1400, "ARTS366"
3539, "AMATH477"
4947, "ARCH120"
4634, "PDPHRM4"
1805, "MTE598"
4961, "AE398"
3332, "MNS10"
2870, "HLTH260"
1645, "KIN204"
3126, "SYDE111"
429, "FINE130"
2720, "SOCWK221R"
2667, "AE495"
2306, "DAC305"
4911, "AFM446"
3243, "ME563"
1868, "SWREN470R"
292, "GBDA304"
2984, "MSE555"
4481, "HIST103"
2790, "NE486"
3331, "MSE546"
294, "PLAN471"
4921, "ENGL292"
4355, "NE220L"
3102, "ENGL210H"
2283, "PHIL283"
4906, "SYDE223"
1717, "ENGL470A"
2326, "CS476"
147, "CO431"
4118, "BIOL486"
1188, "HLTH474"
3996, "HIST389"
3738, "LS498"
2795, "AFM182"
216, "CHE450"
4954, "CO342"
4380, "ECE351"
3363, "HIST348"
1799, "PSCI314"
4656, "ENBUS408"
2558, "GERON352"
3401, "PSYCH465"
391, "ECE350"
3846, "PACS321"
4536, "SPAN301B"
4288, "GEOG320"
1330, "LS325"
2322, "LS431"
1758, "UNIV101"
4790, "PSCI472"
4852, "BIOL235"
3347, "NE330L"
2445, "HLTH340"
1435, "PSYCH486"
893, "HEALTH395"
4675, "HIST256"
2342, "STAT322"
3238, "SE380"
2068, "FINE150"
1772, "PLAN281"
282, "ME564"
179, "MNS101"
2403, "COMMST401"
3172, "MSE200B"
3829, "ENVE280"
426, "FINE363"
1825, "PHIL331"
3579, "BME362"
4891, "MTE352"
2230, "AFM100"
1989, "REC413"
2041, "OPTOM342A"
3854, "PSYCH463"
4657, "ENGL200B"
4273, "GSJ307"
4849, "GBDA212"
4975, "ECE240"
2897, "RS244"
1404, "OPTOM231"
1554, "SFM413"
2651, "KIN418"
1600, "OPTOM461S"
3568, "BIOL457"
400, "SOC387"
1763, "REC408"
992, "JAPAN201R"
1617, "AFM111"
3709, "SMF101"
2982, "GBDA203"
1329, "SMF215"
3708, "COOP10"
3736, "ECON474"
1172, "PACS301"
3999, "ENGL100A"
988, "GEOG416"
2693, "GEOG436"
3912, "GEOG460"
387, "BIOL499B"
757, "ECON393"
3420, "SI233R"
1597, "ME540"
3861, "SMF241"
4187, "SOC246"
168, "RS258"
1861, "OPTOM348A"
2666, "PHYS111L"
1523, "BIOL280"
4259, "BME399"
919, "PSYCH310"
659, "PHIL290"
2739, "AFM429"
2875, "GER362"
564, "ANTH330"
2102, "SI232R"
4580, "BIOL373"
1062, "GER330"
4043, "CHEM313"
4617, "MTHEL300"
3357, "GER202"
1221, "BME284"
2769, "ENVE225"
1825, "HLTH432A"
3898, "COOP2"
2615, "SYDE301"
623, "MSE334"
1815, "GER201"
4293, "CS457"
895, "PHIL358"
3670, "ENGL310B"
4586, "COMMST325"
3580, "PDARCH1"
1897, "RS260"
4494, "RS210"
2516, "CS499T"
3252, "ME547"
2868, "ENVE121"
3800, "COOP2"
2120, "COMMST202"
2079, "BME540"
511, "HLTH380"
2597, "ANTH455"
4463, "CS448"
1313, "ENVS220"
1733, "THPERF400"
4111, "MSE311"
4703, "REC371"
1047, "SMF400"
1924, "PHIL259"
503, "PSYCH372"
3961, "PHYS365"
391, "GSJ401"
2135, "SFM299"
254, "KIN346"
3042, "FR365"
983, "COMMST499A"
4878, "BIOL359"
1066, "PACS320"
329, "GENE315"
4743, "OPTOM377"
3242, "BUS452W"
1951, "GEOE100"
3762, "SOC422"
2638, "PSCI382"
1381, "PLAN102"
426, "HIST277"
4916, "REC413"
2522, "SOCWK390A"
793, "STAT440"
3031, "STAT371"
231, "BUS481W"
3722, "BIOL476"
4907, "ENGL327"
1082, "RS250"
727, "PLAN261"
960, "PHARM363"
3995, "PHIL422"
373, "AE310"
2362, "AMATH382"
781, "PDARCH1"
2030, "CS448"
29, "PMATH321"
2260, "BME581"
822, "MATH146"
4402, "SOC402"
1052, "COMMST430"
2872, "ECON456"
657, "ARBUS302"
3751, "HIST235"
2168, "CDNST244"
2740, "ENVS300"
4475, "CLAS231"
2571, "CIVE512"
90, "ENGL310B"
1669, "HIST322"
2287, "GEOG293"
3836, "EARTH332"
3360, "GEOG305"
2395, "ECE101E"
4187, "GEOE400"
2610, "ARABIC410R"
4442, "OPTOM158"
4353, "GERON401A"
3769, "PHIL319J"
3945, "BIOL342"
4000, "ARCH510"
2668, "LAT341"
1125, "MTHEL298"
2683, "CS489"
2318, "SYDE383"
3851, "PHIL252"
4945, "AFM418"
1022, "ERS422"
2031, "HLTH435"
3263, "BIOL462"
4297, "NE481"
3928, "SOC325"
3532, "ENGL309G"
2576, "INDEV490B"
4880, "ECON351"
783, "BIOL469"
3021, "PSCI384"
1373, "HRTS101"
572, "PDARCH3"
2861, "ME354"
3339, "BME285"
3031, "ERS375"
2323, "PHIL209"
4151, "GERON401A"
2316, "COMMST326"
2234, "CS485"
3714, "MTE352"
1683, "PLAN340"
1517, "CLAS326"
3052, "PSCI428"
56, "GEOG374"
581, "PHIL403"
1877, "PHIL420"
2258, "CI267"
2890, "CS371"
3035, "SPAN300"
4398, "KOREA202R"
373, "ECE458"
2169, "ENVE115"
4959, "NE454C"
2028, "RS204"
1722, "ANTH499A"
3880, "ANTH347"
2766, "ERS328"
1408, "INDEV200"
1359, "HHUM221"
1547, "AFM427"
1862, "MSE343"
4420, "ECE455"
639, "PDARCH4"
226, "PACS202"
4157, "PHARM366"
1424, "EARTH458"
3593, "PLAN451"
1131, "MSE402"
2233, "EMLS101R"
705, "BIOL335L"
3046, "ACTSC331"
2189, "CHEM370"
1538, "GER283"
3283, "ARCH192"
3383, "CHINA201R"
4364, "HIST423"
3181, "ENGL293"
3074, "RS344"
2295, "GEOG459"
2741, "PHARM464"
535, "PACS201"
1748, "ME559"
3960, "BME381"
3666, "EASIA120R"
532, "RS230"
3382, "COMM400"
753, "EARTH121L"
862, "KIN492"
4680, "HEALTH395"
4774, "FR484"
2347, "SMF211"
297, "PHYS375"
401, "JAPAN301R"
104, "ANTH290"
355, "ECON140W"
590, "SDS357R"
4615, "SPAN387"
4461, "GEOE221"
4986, "ENGL310B"
1511, "NE335"
1259, "BASE36"
1798, "GSJ203"
2102, "CHE361"
1744, "OPTOM387"
1743, "STAT438"
240, "PSCI389"
2380, "PLAN300"
4782, "FR424"
4149, "SDS425R"
3403, "BIOL373"
2661, "PMATH331"
2884, "BME587"
3225, "BLKST421"
2565, "KIN493"
3778, "PACS332"
4262, "ENGL412"
440, "SWREN220R"
2049, "GEOG219"
2028, "ITALST261"
4341, "LS374"
2937, "ECE124"
4350, "CHEM140"
4879, "EARTH355"
4004, "PHYS260A"
2113, "ARCH540"
2209, "SYDE302"
179, "PLAN300"
3975, "PHIL328"
2848, "NE226"
976, "SE390"
4798, "PACS328"
4034, "ENGL336"
4572, "BET350"
3257, "MATH116"
4876, "JAPAN112R"
1512, "SPAN217"
2137, "THPERF379"
4244, "MSE240"
3682, "ME321"
4018, "MTE202"
440, "CS338"
193, "INDEV490A"
2926, "LS464"
4558, "AFM273"
925, "AFM478"
4295, "PHYS395"
2149, "FR351"
4674, "PSCI481"
3227, "AFM335"
4039, "PHYS175"
3393, "RS364"
3898, "AFM447"
1642, "DUTCH102"
55, "ARCH346"
1584, "SCBUS425"
4998, "AFM341"
1014, "COMMST420"
1792, "SE350"
2463, "PHARM380"
1106, "GEOG271"
2658, "LS240"
2800, "ACTSC363"
3046, "NE353"
1365, "OPTOM377"
2757, "CHE100"
772, "PSYCH457"
1884, "PHYS435"
2750, "GERON401A"
133, "PHIL125"
3153, "CHEM479"
105, "NE466"
2129, "SOC420"
4968, "ECE313"
776, "SMF318"
997, "HLTH401"
2537, "SYDE536"
1549, "FINE150"
3600, "SOC440"
178, "AFM206"
758, "NE216"
2023, "OPTOM441"
4991, "SMF200"
1548, "ENVE153"
1758, "GER180"
3407, "HLTH102"
1641, "MUSIC417"
115, "ENGL403"
1086, "GSJ326"
3810, "SPAN290"
779, "SDS288R"
796, "INDEV262"
2835, "HHUM391"
2191, "ENGL309G"
35, "ECE454"
4523, "CFM301"
3885, "COOP10"
4743, "CHINA120R"
4266, "OPTOM246"
30, "MATH103"
3445, "RS264"
395, "PD13"
1918, "RS258"
1577, "BME561"
3448, "ANTH395"
2262, "CFM301"
4012, "ANTH440"
1050, "RS264"
1876, "VCULT400"
4730, "AFM321"
1184, "ANTH300"
2714, "ENGL303"
850, "SMF310"
2625, "AFM333"
917, "CI267"
4986, "BUS127W"
1932, "GEOE399"
4632, "HLTH443"
173, "MATH137"
1290, "ANTH105"
3190, "PSCI431"
4643, "ME555"
3819, "PHIL452"
3482, "BIOL312"
3711, "ECON474"
3840, "ARBUS300"
3254, "BIOL240L"
1663, "PLAN110"
2684, "EARTH437"
1712, "BIOL211"
497, "BET411"
1066, "CHE330"
4720, "PHARM220"
3613, "PHIL380"
4108, "GSJ410"
2744, "GER330"
4381, "PMATH330"
60, "PHIL327"
1270, "PSCI405"
4362, "CHEM221"
2953, "DAC248"
283, "AFM322"
2990, "GSJ327"
1011, "ECE360"
128, "PHYS160L"
179, "ENGL294"
1845, "RS284"
349, "AFM123"
920, "BUS127W"
1064, "PHIL218J"
2556, "BET430"
4611, "PHIL246"
4671, "FINE101"
411, "ARCH520"
1789, "SCI252"
1980, "HIST237"
4813, "PSYCH253"
1291, "ACTSC431"
2049, "GEOG417"
4772, "CLAS261"
679, "INTEG499"
3748, "FINE383"
401, "BIOL444"
1608, "REES120"
629, "PSCI494"
4511, "LS206"
1463, "PSYCH339"
4760, "BUS452W"
4145, "GSJ315"
4562, "ARABIC410R"
305, "PSCI250"
4312, "MSE446"
711, "PHARM363"
2539, "COOP11"
2488, "BME582"
4380, "ARCH473"
4899, "CO463"
2487, "COMMST149"
2412, "ECON382"
2690, "PHIL284"
1433, "PLAN414"
1272, "BUS283W"
1318, "LS409"
2012, "KIN308"
63, "INDEV202"
891, "COMMST112"
1065, "JS215"
2674, "ERS321"
1618, "SOC228"
2862, "PHIL319J"
2792, "MUSIC254"
1339, "MSE434"
2923, "RS314"
1697, "ENGL409A"
2489, "SOC490R"
4668, "BLKST210"
1910, "CS489"
3298, "CS116"
4695, "GEOG462"
1663, "ENGL242"
2957, "ENGL313"
1654, "PLAN341"
4919, "FR487"
1225, "MTE321"
2880, "SFM309"
2472, "REC450"
491, "JAPAN102R"
4477, "RS220"
3931, "LS271"
3416, "SDS440R"
3666, "ME481"
1341, "CHEM237L"
3596, "ECON443"
4164, "GRK291"
4167, "PSCI405"
1122, "FINE362"
1861, "ECE320"
4182, "ENGL108D"
215, "PSCI391"
750, "ECON456"
2571, "OPTOM106"
4055, "ERS316"
4643, "SE202"
2635, "INDEV212"
2086, "MSE531"
2180, "NE121"
938, "PLAN409"
1313, "ENGL303"
3911, "EARTH221"
3971, "MSE342"
4212, "BUS485W"
388, "AVIA100"
2437, "ME250"
354, "HHUM221"
456, "SYDE311"
713, "BME551"
105, "REC218"
1251, "GENE21B"
1540, "PSCI497"
809, "KIN100"
1615, "LS315"
4115, "BLKST310"
2436, "SOC385"
4897, "BIOL472"
1801, "FINE246"
653, "NE102"
2022, "ERS484"
2990, "AFM311"
212, "UCR192E"
296, "NE113"
2350, "PSCI369"
317, "CO471"
1754, "PSYCH310"
3675, "HLTH260"
271, "ARCH293"
554, "INDENT302"
2693, "CLAS237"
3235, "HHUM306"
3444, "BUS375W"
2451, "ENVS476B"
4043, "RS260"
919, "CO434"
2167, "RS204"
1612, "ENGL306G"
3368, "ENVE100"
1855, "MATH115"
4835, "SOC404"
1226, "CHEM491A"
926, "LS250"
135, "CS445"
4182, "CHE180"
778, "ENGL140R"
3238, "ERS462"
4868, "GENE22D"
707, "GER299"
2966, "GEOE123"
1011, "CI255"
2961, "ENBUS475"
3828, "ECON381"
3549, "THPERF316"
2729, "FINE474"
90, "BIOL432"
2572, "COMMST226"
65, "SOC418"
3394, "PSYCH306"
4976, "CHE102"
1300, "THPERF378"
3601, "ENGL373"
3283, "CO450"
4086, "GER385"
1886, "PD12"
3817, "PDARCH1"
3114, "ACTSC445"
650, "PHIL240"
2573, "ECE252"
1409, "ECON120W"
3353, "CS457"
1411, "ME100"
280, "RS343"
1856, "PSCI463"
332, "SMF207"
2729, "PSCI387"
3818, "NE202"
2980, "GSJ208E"
534, "HRTS390"
801, "COMMST433"
4748, "INTEG441"
2364, "GSJ260"
2416, "PMATH451"
3783, "ECON488"
1348, "SOCWK220R"
1469, "PLAN233"
1744, "COOP5"
4070, "GER495"
1341, "SOC227"
4718, "SOC436"
2415, "SOCWK301R"
1889, "ECE454"
3931, "ECE488"
2515, "BIOL498A"
94, "GEOG181"
2367, "ARCH332"
4629, "GEOG357"
571, "CS459"
2591, "PHIL221"
654, "HIST260"
3154, "LS237"
657, "SDS415R"
843, "PSCI391"
4111, "GEOG475"
1414, "EARTH459"
1122, "GEOG307"
551, "NE455C"
4516, "PHIL384"
4068, "GEOE401"
1222, "CHE541"
361, "PLAN340"
2528, "BME281L"
2766, "CS444"
699, "GBDA305"
2150, "REC356"
3932, "GSJ102"
3672, "COMMST499B"
612, "ECON290"
1717, "ECE454"
1069, "ENBUS310"
2884, "SDS131R"
1819, "HIST342"
107, "CHE565"
500, "SWREN490R"
2279, "EARTH122"
467, "GBDA305"
1047, "ECE453"
2559, "PMATH334"
50, "INTEG420B"
2221, "REES261"
4881, "PHARM321"
816, "ERS328"
2953, "NE353"
4982, "THPERF490"
367, "MSE200B"
701, "BET400"
2003, "ME400A"
230, "GEOE400"
2074, "GEOG475"
988, "EARTH358"
820, "ERS201"
2831, "ACTSC453"
3203, "MATBUS371"
3564, "NE318"
3371, "MSE551"
3353, "KIN397"
1288, "VCULT401"
3261, "PLAN441"
2696, "PD3"
3395, "KIN429"
2789, "MTE597"
3331, "ECE495"
4428, "LS374"
4322, "GRK332"
883, "PHARM476"
1069, "FINE302"
91, "EARTH231"
1638, "SYDE292"
1247, "BET460"
2157, "SPAN301A"
2212, "KIN202L"
475, "GENE415"
4677, "SDS388R"
528, "SYDE212"
2047, "RS358"
848, "BIOL309"
2940, "PSYCH361"
1856, "AMATH477"
256, "GEOG310"
2203, "LS423"
3088, "PHARM330"
3823, "RS355"
2312, "INTEG230"
95, "STAT466"
2675, "CHEM381"
2775, "PSYCH337"
2174, "CO450"
3808, "THPERF248"
2006, "HLTH341"
2013, "STAT468"
4109, "FR365"
140, "GSJ203"
17, "SMF400"
181, "MNS101"
2647, "ASL202R"
3682, "AFM112"
2779, "SPAN201B"
4923, "PSCI485"
555, "PACS331"
2768, "ITALST271"
2355, "ENGL408A"
3327, "BUS252W"
4153, "ECON392"
353, "ME202"
4536, "KIN431"
4824, "SFM402"
1650, "AFM274"
3253, "MSE434"
2851, "AMATH331"
3835, "UCR192E"
2261, "FR332"
4557, "EMLS102R"
4703, "AMATH353"
2349, "EARTH281"
2556, "RS253"
2559, "GEOG281"
2601, "COMMST111"
1404, "GEOG294"
1011, "HIST113"
4683, "THPERF280"
4434, "ARABIC201R"
1430, "AFM205"
4032, "CS350"
2519, "ME115"
4059, "COMMST491"
1272, "ECON409"
4943, "LS428"
1106, "COGSCI300"
3101, "PSYCH459"
1244, "PHYS225"
3390, "PHARM475"
2912, "GBDA212"
4905, "NE113"
1061, "ECE375"
2559, "ARCH364"
3625, "KIN121"
639, "PHIL285J"
3686, "ME533"
2319, "ANTH348"
4653, "PSCI260"
1706, "SOCWK421R"
4838, "MTE484"
4929, "ERS283"
516, "MTE380"
3556, "SMF211"
3031, "PHIL319J"
220, "LS471"
3930, "MUSIC390"
4749, "PSCI432"
2294, "ANTH440"
3864, "STAT316"
3012, "FR355"
4884, "CO487"
820, "PHIL320"
3464, "REC202"
4928, "BIOL443"
3654, "MSE342"
4400, "LS433"
1782, "PSYCH352R"
862, "ENBUS406"
4050, "CLAS104"
4208, "BIOL239"
236, "AMATH251"
3548, "AMATH350"
4917, "FINE243"
4355, "ME101"
4715, "ECE101D"
1727, "PSCI470"
1601, "AFM328"
4139, "CIVE422"
2838, "GBDA412"
2507, "FINE112"
748, "ME300A"
4452, "HIST246"
1252, "ACTSC469"
2378, "HLTH433"
146, "ME115"
2433, "ANTH335"
1945, "FR410"
4321, "LS435"
2686, "KIN433"
2924, "AMATH390"
578, "SMF499B"
4785, "PMATH321"
3817, "COMMST100"
1137, "GEOG418"
702, "PSYCH499A"
2355, "ENGL347"
1898, "MTE219"
2489, "SPAN390"
3320, "PHIL286J"
989, "PHARM324"
4489, "PSCI499A"
382, "GEOG453"
3774, "CIVE498"
3330, "SDS375R"
3528, "HIST202"
4869, "STAT334"
1219, "ARCH485"
434, "SOC256"
3477, "SYDE182"
1038, "SOCWK120R"
1047, "CLAS321"
2563, "PD11"
1095, "ERS342"
852, "CHEM267L"
29, "PSYCH315"
3638, "PACS332"
4022, "ECON201"
854, "PHIL201"
2771, "SMF301"
2306, "SWREN472R"
4365, "ERS222"
1128, "BET340"
1303, "SMF400"
2962, "ITALST112"
1800, "GENE23R"
4136, "ECE202"
1512, "MUSIC260"
1228, "GER362"
3032, "RS234"
2965, "PD1"
1634, "SOC354"
2050, "EARTH260"
3549, "GRK202"
711, "MSE411"
966, "PD1"
2538, "PHYS112L"
336, "RS377"
3281, "STAT443"
7, "PLAN414"
4149, "RS208"
1402, "CHE120"
4617, "BIOL365"
3238, "MATH103"
991, "MTHEL206"
2947, "CO444"
1476, "LS374"
3088, "SYDE352L"
4427, "EASIA391R"
187, "AMATH383"
103, "GBDA306"
4307, "REES261"
1387, "CHE302"
4015, "BASE34"
1594, "PHYS437B"
2701, "SOC310"
2063, "ENVS410"
3170, "PHYS391"
2603, "ITALST100"
3046, "CO327"
1639, "REC356"
1923, "CHEM310"
555, "ECON452"
2300, "INDG272"
2475, cid
3818, "HIST282"
4233, "JS203"
3334, "GEOG481"
617, "MSE446"
810, "BIOL376"
4296, "STAT433"
1713, "HLTH355"
2993, "CI300"
4994, "BIOL483"
143, "PSYCH493"
2074, "ENGL366"
2625, "SYDE263"
139, "ARCH346"
1425, "RS254"
2600, "GEOG207"
2886, "AMATH473"
3002, "HIST201"
2444, "MUSIC317"
3654, "ECON101"
260, "GEOG309"
269, "ECON221"
2765, "MSE300B"
3849, "HLTH220"
3600, "OPTOM106"
1759, "NE113"
2574, "ANTH391"
138, "CHINA302R"
4801, "MTE597"
3991, "AFM448"
3718, "MUSIC491"
2852, "AFM132"
1807, "MSE271"
2532, "PLAN471"
2646, "COMM421"
2102, "CLAS251"
915, "AFM482"
2872, "REC401"
2614, "SOC465"
684, "SPAN345"
3009, "RS101"
1462, "SOC426"
2905, "GSJ205"
766, "COMMST203"
1794, "ARCH113"
4956, "SI310R"
2533, "ITAL155"
2172, "ECE373"
2396, "BME355"
1648, "HLTH220"
112, "OPTOM215"
2957, "ANTH489"
4109, "ARBUS200"
4737, "INTEG320"
3650, "MUSIC491"
578, "MTE481"
4982, "ENGL233"
4961, "PDARCH2"
3137, "ASL102R"
1276, "REC313"
3967, "MTE400B"
1020, "PSYCH261"
3083, "SCBUS223"
1632, "PMATH450"
551, "AFM347"
4780, "AFM377"
4940, "PSCI334"
4402, "ME561"
3208, "PHIL258"
2110, "INTEG320"
2518, "OPTOM126"
356, "CS330"
3928, "SMF366"
3164, "GSJ463"
157, "CLAS220"
3251, "PD6"
4132, "SOCWK390A"
2718, "MSE551"
4404, "CROAT299"
4537, "KIN310"
1911, "PSYCH372"
790, "HIST238"
2272, "EASIA363R"
696, "ITAL102"
1416, "ENGL493"
2385, "SCBUS225"
2574, "SYDE211"
269, "MUSIC260"
3331, "STAT444"
4133, "SOC241"
1512, "ANTH455"
2881, "COMMST225"
2904, "GEOG476"
237, "PDARCH2"
2896, "FINE363"
3633, "SOC404"
9, "AE425"
4735, "ECE101A"
4746, "ENVS300"
3915, "BME462"
2238, "NE488"
2916, "SCI201"
4743, "ENGL403"
2106, "KIN414"
260, "ENGL221"
2027, "PHIL211J"
3787, "ME360"
4039, "SI315R"
3619, "ECE124"
1148, "MSE555"
3033, "STAT341"
2569, "AFM206"
2488, "ME100B"
3155, "CS398"
2892, "GEOG432"
2585, "STAT231"
3031, "GSJ211"
835, "SPAN387"
1048, "OPTOM346"
3890, "BME294"
386, "MTHEL131"
2534, "AMATH331"
923, "RS150"
3621, "KIN100"
3987, "PSYCH444R"
3903, "GSJ326"
1080, "CS341"
362, "PSCI463"
4003, "ENGL210C"
3179, "SOC409"
625, "STAT436"
2524, "COMMST103"
406, "FR351"
3364, "AFM329"
175, "CS241E"
4209, "CLAS103"
2615, "HIST256"
4904, "FINE259"
3292, "PSYCH314"
1974, "SCBUS425"
3130, "CLAS242"
1274, "CS399"
4813, "SOC248"
281, "FR473"
4742, "PMATH399"
3285, "STV202"
4883, "PHYS461"
2937, "PHYS242"
2373, "LS365"
604, "BME461"
1639, "PHYS468"
1466, "ENBUS403B"
2154, "SWREN221R"
2299, "GBDA204"
3415, "SOC398R"
1327, "MENN397"
2603, "FINE291"
3567, "PLAN442"
3680, "PACS312"
2341, "FINE291"
4169, "PACS101"
831, "DAC402"
1036, cid
452, "HUMSC401"
1763, "HLTH217"
2134, "FR375"
4829, "CO487"
2509, "SWREN321R"
2521, "SOC207R"
3138, "PLAN405"
2688, "CO432"
1987, "GRK291"
2940, "MSE302"
4112, "PMATH320"
3685, "PHARM361"
1310, "COMMST300"
4859, "FR101"
4549, "PHIL215"
4809, "REC383"
2301, "INTEG321"
643, "RS312"
1260, "ENGL101A"
3855, "ECON351"
1870, "MNS10"
4835, "THPERF491"
2563, "ENBUS102"
2898, "ECE457B"
2398, "COOP6"
2507, "LS372"
3792, "HLTH474"
4301, "GEOG452"
2498, "PHARM374"
3299, "SDS330R"
4588, "BLKST202"
2045, "AE491"
1976, "COMMST226"
3682, "AFM428"
11, "SI241R"
441, "HIST230"
453, "GER283"
3054, "REES260"
1808, "RS353"
4503, "AMATH451"
2121, "ENGL408B"
4170, "BME384"
3836, "CLAS461"
3048, "MATH119"
2671, "MUSIC381"
3506, "BIOL345"
2685, "CHEM237"
1653, "CS251"
30, "ENGL330B"
1829, "REC401"
4214, "PD8"
3964, "PHIL258"
2903, "HIST239"
637, "GEOG318"
1036, "INTEG275"
1865, "ENBUS402A"
2846, "PLAN387"
3672, "MUSIC255"
1257, "ECE373"
2029, "CO353"
4287, "ME322"
2050, "ACTSC471"
1813, "ENGL100B"
1999, "AFM274"
4936, "SWREN434R"
1134, "BLKST102"
2784, "SDS242R"
3303, "KIN221"
3105, "SCI238"
3846, "ECE222"
3750, "CHEM264"
4206, "CHE161"
2762, "SOC241"
1218, "CS137"
2150, "ECON441"
1229, "CHEM262"
954, "NE220L"
2474, "GENE21E"
2618, "GENE21I"
3138, "INDEV402"
2442, "SWREN431R"
3106, "MSE261"
4375, "PLAN375"
3876, "REC219"
4970, "HEALTH150"
2861, "BIOL455"
1711, "HLTH358"
2446, "STV400"
2647, "SOC213"
3213, "ECON406"
3802, "SDS367R"
4787, "CO499"
626, "PHIL356"
4439, "ENVE153"
2604, "CI200"
1052, "PSCI226"
3347, "ECE405B"
4680, "BIOL355"
4565, "INTEG420A"
1645, "REC219"
1186, "ECE433"
3601, "MATH211"
1080, "THPERF100"
1, "GBDA311"
3698, "AFM470"
3805, "SE380"
2538, "BIOL490B"
2783, "SI250R"
2728, "GER399"
778, "EMLS129R"
551, "GEOG303"
291, "SOC407"
3183, "PSYCH342"
544, "ERS431"
4845, "PHARM460"
2051, "ERS456"
2062, "AFM244"
4791, "HLTH461"
1913, "ENGL346"
3967, "ECE250"
432, "ECE406"
4286, "BIOL432"
2901, "ANTH289"
4169, "PSYCH312"
1843, "HLTH475"
2604, "SMF350"
3619, "PSCI481"
1345, "PSCI452"
2732, "ENGL205R"
1528, "SYDE286"
2441, "LS328"
1315, "BME400"
2277, "BUS208W"
2584, "MTHEL198"
2610, "PHARM353"
4762, "ECE432"
4501, "CS499R"
4090, "HIST328"
2586, "PD10"
4150, "LS386"
1062, "AFM482"
2854, "BME402"
2963, "AVIA204"
3111, "GENE402"
3875, "AMATH332"
2469, "AMATH361"
914, "PHYS391"
2103, "PSYCH467"
3551, "ARCH492"
4328, "PHARM366"
538, "LS365"
3622, "PLAN348"
4550, "ANTH233"
2320, "CIVE399"
235, "NE455B"
1173, "AFM113"
2, "PACS301"
83, "CHINA302R"
377, "ECE463"
3565, "REC372"
3044, "NE450"
2443, "ERS328"
4057, "ARCH327"
4385, "CHEM220"
3282, "PSCI384"
1129, "GEOG368"
41, "CHE291"
1393, "SMF250"
4710, "CHE230"
2597, "ERS202"
759, "SOCWK490R"
2205, "CS145"
154, "SDS367R"
3112, "CS492"
2886, "HLTH432A"
4303, "PHIL206"
2059, "HIST329"
503, "KOREA202R"
1586, "PHYS370L"
4071, "SPAN102"
4381, "MEDVL391"
2382, "ENVS433"
2549, "CS446"
2179, "PSYCH212R"
3334, "CLAS232"
462, "MATH104"
4837, "SOC431"
182, "PLAN110"
3564, "HHUM101"
2417, "SYDE599"
1057, "COMMST329"
2349, "RS318"
1681, "FINE330"
4680, "ARCH580"
3494, "SDS499A"
3746, "NE112"
1261, "LS326"
4319, "CROAT299"
653, "BIOL457"
3994, "PSYCH352"
