uid1,uid2
2060, 735
3081, 4992
4992, 3081
548, 921
921, 548
346, 1726
1726, 346
2252, 4386
4386, 2252
75, 4646
4646, 75
3677, 3710
3710, 3677
2612, 4140
4140, 2612
1514, 3868
3868, 1514
3984, 4392
4392, 3984
1620, 2574
2574, 1620
1310, 1594
1594, 1310
2882, 4940
4940, 2882
2087, 2225
2225, 2087
984, 1609
1609, 984
1111, 3636
3636, 1111
1943, 4166
4166, 1943
1235, 2359
2359, 1235
982, 4919
4919, 982
309, 3133
3133, 309
2021, 4207
4207, 2021
334, 1850
1850, 334
1851, 2483
2483, 1851
3478, 4008
4008, 3478
3228, 3833
3833, 3228
3376, 3731
3731, 3376
1453, 2595
2595, 1453
4271, 4583
4583, 4271
1611, 3935
3935, 1611
363, 4658
4658, 363
4762, 4820
4820, 4762
1557, 1605
1605, 1557
113, 1450
1450, 113
4139, 4814
4814, 4139
4151, 4639
4639, 4151
1938, 2236
2236, 1938
1248, 1789
1789, 1248
3234, 3624
3624, 3234
402, 4212
4212, 402
2669, 4377
4377, 2669
2550, 4685
4685, 2550
4037, 4887
4887, 4037
3972, 4650
4650, 3972
160, 491
491, 160
3681, 4851
4851, 3681
848, 3494
3494, 848
469, 4629
4629, 469
1841, 4881
4881, 1841
481, 667
667, 481
3354, 4614
4614, 3354
752, 938
938, 752
3558, 3855
3855, 3558
1337, 1591
1591, 1337
2232, 4887
4887, 2232
1858, 2202
2202, 1858
3596, 4497
4497, 3596
525, 2817
2817, 525
3741, 4097
4097, 3741
284, 661
661, 284
3831, 3990
3990, 3831
4100, 4380
4380, 4100
1359, 4332
4332, 1359
1593, 2284
2284, 1593
4476, 4667
4667, 4476
4233, 4909
4909, 4233
1253, 4845
4845, 1253
2937, 4652
4652, 2937
3785, 3995
3995, 3785
1946, 4250
4250, 1946
684, 2823
2823, 684
221, 847
847, 221
1176, 2531
2531, 1176
2432, 4143
4143, 2432
652, 3285
3285, 652
1156, 2818
2818, 1156
3349, 4754
4754, 3349
219, 2090
2090, 219
1278, 4851
4851, 1278
1144, 1653
1653, 1144
951, 3702
3702, 951
4351, 4914
4914, 4351
1271, 1428
1428, 1271
1447, 2593
2593, 1447
1142, 1957
1957, 1142
962, 4241
4241, 962
1769, 2994
2994, 1769
524, 982
982, 524
288, 2957
2957, 288
2700, 3503
3503, 2700
100, 2906
2906, 100
4332, 4648
4648, 4332
1383, 3308
3308, 1383
1116, 2964
2964, 1116
2231, 2651
2651, 2231
2610, 4899
4899, 2610
929, 4077
4077, 929
1517, 4247
4247, 1517
980, 3076
3076, 980
586, 705
705, 586
653, 2681
2681, 653
1872, 3657
3657, 1872
614, 1972
1972, 614
3050, 3858
3858, 3050
22, 2060
2060, 22
388, 2383
2383, 388
1300, 3431
3431, 1300
3559, 3735
3735, 3559
341, 4257
4257, 341
2891, 3047
3047, 2891
267, 1864
1864, 267
1407, 4991
4991, 1407
1332, 4817
4817, 1332
1571, 4833
4833, 1571
614, 2322
2322, 614
802, 3312
3312, 802
3898, 4490
4490, 3898
1339, 1450
1450, 1339
3255, 4798
4798, 3255
2760, 4038
4038, 2760
5, 1840
1840, 5
2322, 3812
3812, 2322
3305, 4511
4511, 3305
2052, 4890
4890, 2052
3559, 3869
3869, 3559
3278, 3627
3627, 3278
3362, 4264
4264, 3362
2878, 3885
3885, 2878
552, 2359
2359, 552
4803, 4875
4875, 4803
2438, 2832
2832, 2438
179, 3282
3282, 179
2529, 2950
2950, 2529
4782, 4937
4937, 4782
1972, 3032
3032, 1972
1096, 2580
2580, 1096
1429, 1477
1477, 1429
2, 1676
1676, 2
399, 558
558, 399
2964, 4352
4352, 2964
4617, 4846
4846, 4617
952, 4679
4679, 952
415, 502
502, 415
998, 2580
2580, 998
874, 4988
4988, 874
1660, 3453
3453, 1660
510, 2991
2991, 510
98, 1734
1734, 98
1745, 4665
4665, 1745
3362, 4748
4748, 3362
2388, 4542
4542, 2388
2604, 2854
2854, 2604
219, 4131
4131, 219
320, 4937
4937, 320
4055, 4153
4153, 4055
4948, 4959
4959, 4948
376, 2775
2775, 376
711, 4943
4943, 711
678, 2551
2551, 678
611, 1329
1329, 611
1927, 2992
2992, 1927
2360, 3783
3783, 2360
4137, 4343
4343, 4137
1356, 4866
4866, 1356
1000, 3541
3541, 1000
2015, 2058
2058, 2015
2142, 3331
3331, 2142
445, 2730
2730, 445
4068, 4923
4923, 4068
1922, 2244
2244, 1922
27, 3156
3156, 27
23, 2448
2448, 23
1149, 3233
3233, 1149
332, 759
759, 332
1197, 1961
1961, 1197
2902, 4897
4897, 2902
204, 3957
3957, 204
322, 1734
1734, 322
2243, 2982
2982, 2243
2912, 4272
4272, 2912
2216, 2290
2290, 2216
1356, 4061
4061, 1356
943, 2202
2202, 943
1581, 4179
4179, 1581
2329, 2352
2352, 2329
1219, 1319
1319, 1219
1525, 2557
2557, 1525
2383, 2588
2588, 2383
1265, 2603
2603, 1265
3011, 3096
3096, 3011
1042, 4251
4251, 1042
1828, 2716
2716, 1828
3834, 4826
4826, 3834
349, 2752
2752, 349
1698, 3774
3774, 1698
3100, 4457
4457, 3100
1861, 3014
3014, 1861
1327, 4770
4770, 1327
1363, 1983
1983, 1363
4222, 4534
4534, 4222
297, 468
468, 297
4010, 4089
4089, 4010
2434, 3815
3815, 2434
2159, 4519
4519, 2159
153, 719
719, 153
2055, 4169
4169, 2055
964, 2624
2624, 964
331, 2711
2711, 331
2292, 3358
3358, 2292
265, 371
371, 265
3226, 4165
4165, 3226
2479, 3184
3184, 2479
180, 1761
1761, 180
802, 1515
1515, 802
1665, 3610
3610, 1665
2107, 4709
4709, 2107
720, 4334
4334, 720
1274, 1510
1510, 1274
582, 4400
4400, 582
34, 781
781, 34
601, 828
828, 601
3541, 3745
3745, 3541
1265, 4965
4965, 1265
1475, 2523
2523, 1475
136, 3128
3128, 136
1547, 1645
1645, 1547
2412, 2847
2847, 2412
926, 2466
2466, 926
4503, 4506
4506, 4503
2483, 2498
2498, 2483
516, 4288
4288, 516
1636, 4319
4319, 1636
3091, 4074
4074, 3091
902, 2230
2230, 902
1564, 2349
2349, 1564
456, 1389
1389, 456
2840, 2893
2893, 2840
2353, 4495
4495, 2353
13, 3071
3071, 13
2346, 3324
3324, 2346
1872, 3633
3633, 1872
1156, 4217
4217, 1156
282, 1209
1209, 282
1185, 2703
2703, 1185
1624, 4093
4093, 1624
1126, 3062
3062, 1126
786, 4125
4125, 786
1825, 2282
2282, 1825
69, 4484
4484, 69
1963, 3909
3909, 1963
1990, 2699
2699, 1990
1888, 4674
4674, 1888
1991, 3863
3863, 1991
1896, 2283
2283, 1896
843, 1784
1784, 843
2435, 4254
4254, 2435
1261, 4926
4926, 1261
546, 3668
3668, 546
457, 2098
2098, 457
90, 4556
4556, 90
1869, 3469
3469, 1869
2080, 3689
3689, 2080
3258, 4856
4856, 3258
1119, 1436
1436, 1119
2266, 4044
4044, 2266
3940, 4661
4661, 3940
1672, 3305
3305, 1672
2229, 4162
4162, 2229
190, 3043
3043, 190
830, 1683
1683, 830
462, 1287
1287, 462
3441, 4132
4132, 3441
928, 1467
1467, 928
1481, 4245
4245, 1481
1894, 4414
4414, 1894
3105, 3809
3809, 3105
3965, 4667
4667, 3965
1158, 2279
2279, 1158
473, 2176
2176, 473
641, 1760
1760, 641
1169, 4131
4131, 1169
235, 318
318, 235
4753, 4898
4898, 4753
85, 1313
1313, 85
1435, 4250
4250, 1435
886, 4974
4974, 886
2243, 2474
2474, 2243
1761, 4420
4420, 1761
350, 4213
4213, 350
329, 3336
3336, 329
1038, 1581
1581, 1038
240, 4984
4984, 240
1759, 3034
3034, 1759
2085, 3204
3204, 2085
4180, 4605
4605, 4180
2352, 4487
4487, 2352
1658, 4830
4830, 1658
1845, 4656
4656, 1845
3392, 4000
4000, 3392
723, 3798
3798, 723
2923, 4461
4461, 2923
130, 251
251, 130
95, 1196
1196, 95
3430, 4642
4642, 3430
74, 1258
1258, 74
4327, 4601
4601, 4327
2487, 2968
2968, 2487
2104, 4893
4893, 2104
390, 4877
4877, 390
322, 2649
2649, 322
1049, 2604
2604, 1049
1885, 2876
2876, 1885
2750, 4078
4078, 2750
1392, 2943
2943, 1392
239, 520
520, 239
889, 3820
3820, 889
3227, 4417
4417, 3227
2872, 3667
3667, 2872
1101, 2363
2363, 1101
3232, 3421
3421, 3232
950, 3133
3133, 950
1101, 3302
3302, 1101
3523, 4536
4536, 3523
722, 2717
2717, 722
3753, 4998
4998, 3753
1098, 3004
3004, 1098
783, 1680
1680, 783
1357, 1952
1952, 1357
3805, 4407
4407, 3805
417, 3020
3020, 417
2375, 4150
4150, 2375
2643, 4904
4904, 2643
1648, 3821
3821, 1648
185, 3801
3801, 185
2389, 4206
4206, 2389
82, 2922
2922, 82
893, 4827
4827, 893
588, 4191
4191, 588
66, 3328
3328, 66
2719, 2805
2805, 2719
1568, 4592
4592, 1568
2205, 2934
2934, 2205
2912, 4516
4516, 2912
2492, 3930
3930, 2492
4071, 4475
4475, 4071
162, 1881
1881, 162
84, 4442
4442, 84
1336, 4592
4592, 1336
2002, 2201
2201, 2002
863, 1928
1928, 863
3757, 3911
3911, 3757
1955, 3294
3294, 1955
405, 1989
1989, 405
341, 4448
4448, 341
1196, 4962
4962, 1196
941, 3689
3689, 941
1562, 2087
2087, 1562
3793, 4507
4507, 3793
972, 2221
2221, 972
1694, 3145
3145, 1694
566, 4916
4916, 566
172, 3299
3299, 172
449, 1887
1887, 449
29, 547
547, 29
1154, 2642
2642, 1154
2605, 3941
3941, 2605
2543, 3063
3063, 2543
2535, 4111
4111, 2535
2025, 2319
2319, 2025
3038, 4173
4173, 3038
781, 3915
3915, 781
473, 1318
1318, 473
1104, 4568
4568, 1104
1202, 4911
4911, 1202
4175, 4558
4558, 4175
4196, 4846
4846, 4196
1768, 2289
2289, 1768
1637, 1806
1806, 1637
3603, 4517
4517, 3603
1480, 2761
2761, 1480
2678, 3614
3614, 2678
1284, 4512
4512, 1284
217, 4115
4115, 217
1128, 3218
3218, 1128
2262, 3147
3147, 2262
2298, 3743
3743, 2298
1745, 3567
3567, 1745
1636, 4563
4563, 1636
1507, 1709
1709, 1507
758, 1032
1032, 758
1936, 4451
4451, 1936
1031, 2130
2130, 1031
1041, 4538
4538, 1041
2169, 2932
2932, 2169
68, 1524
1524, 68
1762, 4271
4271, 1762
1005, 1848
1848, 1005
1490, 3583
3583, 1490
4268, 4452
4452, 4268
629, 3254
3254, 629
554, 3080
3080, 554
672, 857
857, 672
3263, 3620
3620, 3263
2352, 3174
3174, 2352
4279, 4991
4991, 4279
2214, 3240
3240, 2214
1964, 4755
4755, 1964
1201, 4769
4769, 1201
2343, 4559
4559, 2343
767, 2033
2033, 767
460, 570
570, 460
3340, 3436
3436, 3340
2582, 4925
4925, 2582
834, 1161
1161, 834
513, 2274
2274, 513
4191, 4366
4366, 4191
3148, 4555
4555, 3148
2764, 3626
3626, 2764
2366, 4519
4519, 2366
807, 1408
1408, 807
937, 4672
4672, 937
1744, 2671
2671, 1744
326, 3737
3737, 326
2335, 3112
3112, 2335
3016, 3473
3473, 3016
1142, 1290
1290, 1142
1221, 1583
1583, 1221
3280, 3519
3519, 3280
430, 2747
2747, 430
946, 3041
3041, 946
1374, 1798
1798, 1374
4105, 4541
4541, 4105
1392, 2569
2569, 1392
527, 3996
3996, 527
3450, 4088
4088, 3450
882, 3406
3406, 882
659, 4273
4273, 659
1748, 2739
2739, 1748
2947, 3063
3063, 2947
3086, 4161
4161, 3086
2143, 3268
3268, 2143
938, 4627
4627, 938
884, 1358
1358, 884
1298, 4381
4381, 1298
4061, 4218
4218, 4061
216, 1609
1609, 216
1131, 2174
2174, 1131
76, 1040
1040, 76
3343, 4352
4352, 3343
1588, 3581
3581, 1588
476, 4165
4165, 476
413, 3062
3062, 413
3508, 3638
3638, 3508
359, 1486
1486, 359
159, 2364
2364, 159
3411, 4644
4644, 3411
122, 4202
4202, 122
810, 4576
4576, 810
717, 2133
2133, 717
1620, 3627
3627, 1620
42, 274
274, 42
3696, 4224
4224, 3696
3918, 4825
4825, 3918
697, 1666
1666, 697
14, 2390
2390, 14
271, 511
511, 271
974, 1385
1385, 974
640, 3202
3202, 640
3372, 3726
3726, 3372
2033, 4331
4331, 2033
178, 2390
2390, 178
2385, 3443
3443, 2385
1178, 4167
4167, 1178
553, 2802
2802, 553
3655, 4549
4549, 3655
2271, 4445
4445, 2271
3465, 4425
4425, 3465
532, 3618
3618, 532
1219, 3767
3767, 1219
584, 3027
3027, 584
91, 2340
2340, 91
239, 2992
2992, 239
1492, 3552
3552, 1492
1187, 2916
2916, 1187
4368, 4764
4764, 4368
306, 2120
2120, 306
3475, 4897
4897, 3475
3638, 4329
4329, 3638
3517, 3810
3810, 3517
310, 549
549, 310
669, 3111
3111, 669
2255, 4635
4635, 2255
157, 2936
2936, 157
1270, 1796
1796, 1270
1908, 4527
4527, 1908
884, 4204
4204, 884
1540, 2788
2788, 1540
3192, 4400
4400, 3192
2772, 3060
3060, 2772
818, 2803
2803, 818
2328, 3019
3019, 2328
2873, 4805
4805, 2873
1020, 3691
3691, 1020
2289, 4754
4754, 2289
1935, 4256
4256, 1935
1150, 2229
2229, 1150
4068, 4606
4606, 4068
1372, 2049
2049, 1372
356, 4061
4061, 356
2897, 3297
3297, 2897
514, 1237
1237, 514
1124, 1920
1920, 1124
1791, 2383
2383, 1791
261, 4174
4174, 261
2157, 4426
4426, 2157
3490, 4750
4750, 3490
972, 2465
2465, 972
2586, 3785
3785, 2586
1432, 4143
4143, 1432
2484, 2727
2727, 2484
3710, 4874
4874, 3710
855, 3758
3758, 855
3652, 4869
4869, 3652
1470, 4785
4785, 1470
2536, 3267
3267, 2536
1001, 2994
2994, 1001
4049, 4690
4690, 4049
3183, 4017
4017, 3183
2160, 4858
4858, 2160
2127, 4910
4910, 2127
1264, 3754
3754, 1264
416, 1967
1967, 416
1494, 4216
4216, 1494
695, 4011
4011, 695
2861, 4124
4124, 2861
2607, 4207
4207, 2607
1727, 2882
2882, 1727
2272, 4668
4668, 2272
3089, 4890
4890, 3089
2671, 2687
2687, 2671
2589, 3786
3786, 2589
1993, 3940
3940, 1993
787, 1856
1856, 787
599, 2559
2559, 599
307, 2158
2158, 307
344, 4669
4669, 344
1179, 3026
3026, 1179
415, 1876
1876, 415
2328, 3987
3987, 2328
1056, 4124
4124, 1056
2041, 3930
3930, 2041
2072, 3243
3243, 2072
274, 4088
4088, 274
678, 1697
1697, 678
1859, 3135
3135, 1859
3106, 4439
4439, 3106
1941, 2945
2945, 1941
3262, 4952
4952, 3262
936, 3426
3426, 936
927, 1620
1620, 927
316, 1466
1466, 316
322, 2974
2974, 322
253, 1117
1117, 253
2303, 4465
4465, 2303
1549, 2313
2313, 1549
2170, 4875
4875, 2170
1074, 2986
2986, 1074
2522, 3048
3048, 2522
309, 645
645, 309
2038, 4167
4167, 2038
324, 1707
1707, 324
1426, 2098
2098, 1426
765, 2581
2581, 765
74, 4161
4161, 74
2026, 3002
3002, 2026
1288, 1575
1575, 1288
405, 2985
2985, 405
2767, 4168
4168, 2767
2319, 3254
3254, 2319
3506, 4507
4507, 3506
252, 3120
3120, 252
3046, 4522
4522, 3046
250, 3047
3047, 250
1191, 2581
2581, 1191
1834, 4902
4902, 1834
1441, 1975
1975, 1441
2914, 4753
4753, 2914
586, 2592
2592, 586
1457, 2858
2858, 1457
281, 3649
3649, 281
667, 4624
4624, 667
3315, 3757
3757, 3315
1040, 2920
2920, 1040
1436, 2920
2920, 1436
698, 712
712, 698
216, 2658
2658, 216
852, 4562
4562, 852
2700, 3080
3080, 2700
415, 1555
1555, 415
2431, 4353
4353, 2431
2673, 4640
4640, 2673
3261, 4810
4810, 3261
269, 3423
3423, 269
1670, 2161
2161, 1670
3070, 4461
4461, 3070
1620, 3737
3737, 1620
1185, 4748
4748, 1185
3891, 4051
4051, 3891
1265, 2233
2233, 1265
2927, 4533
4533, 2927
415, 3783
3783, 415
401, 3885
3885, 401
1975, 4086
4086, 1975
2236, 3861
3861, 2236
2918, 3666
3666, 2918
3475, 4523
4523, 3475
1723, 3461
3461, 1723
1312, 2429
2429, 1312
1728, 2115
2115, 1728
2299, 2870
2870, 2299
2403, 4913
4913, 2403
848, 4173
4173, 848
1777, 4636
4636, 1777
1881, 2707
2707, 1881
841, 4133
4133, 841
3068, 4899
4899, 3068
403, 3907
3907, 403
201, 4712
4712, 201
767, 1151
1151, 767
4521, 4581
4581, 4521
785, 976
976, 785
869, 2367
2367, 869
965, 3014
3014, 965
3153, 4606
4606, 3153
1881, 4935
4935, 1881
3799, 4946
4946, 3799
560, 2147
2147, 560
133, 4554
4554, 133
3428, 3498
3498, 3428
3196, 3340
3340, 3196
1699, 3359
3359, 1699
1086, 2378
2378, 1086
1998, 4180
4180, 1998
4148, 4726
4726, 4148
2036, 3883
3883, 2036
2775, 4222
4222, 2775
2468, 2759
2759, 2468
3139, 4684
4684, 3139
754, 1989
1989, 754
255, 1110
1110, 255
1657, 4237
4237, 1657
420, 423
423, 420
2431, 2877
2877, 2431
3682, 4145
4145, 3682
1379, 2980
2980, 1379
658, 3220
3220, 658
501, 762
762, 501
272, 1464
1464, 272
2353, 4125
4125, 2353
3848, 4033
4033, 3848
1566, 2025
2025, 1566
1898, 4484
4484, 1898
3131, 4392
4392, 3131
839, 1696
1696, 839
3296, 4459
4459, 3296
3375, 4752
4752, 3375
2784, 3530
3530, 2784
676, 3395
3395, 676
1770, 2205
2205, 1770
1032, 3030
3030, 1032
1303, 3493
3493, 1303
4782, 4998
4998, 4782
656, 3682
3682, 656
281, 2307
2307, 281
3047, 3351
3351, 3047
2044, 4659
4659, 2044
2383, 4125
4125, 2383
3843, 4224
4224, 3843
4090, 4855
4855, 4090
1702, 2451
2451, 1702
984, 1646
1646, 984
738, 2933
2933, 738
347, 2523
2523, 347
4285, 4542
4542, 4285
206, 3072
3072, 206
3442, 4819
4819, 3442
2561, 4023
4023, 2561
4071, 4963
4963, 4071
1382, 2631
2631, 1382
2607, 2678
2678, 2607
2739, 4295
4295, 2739
1853, 2216
2216, 1853
1674, 4725
4725, 1674
182, 2836
2836, 182
708, 2128
2128, 708
1554, 3088
3088, 1554
21, 1198
1198, 21
2064, 3567
3567, 2064
1620, 2395
2395, 1620
1494, 3976
3976, 1494
738, 1189
1189, 738
1720, 2976
2976, 1720
1443, 1944
1944, 1443
2053, 2627
2627, 2053
320, 1615
1615, 320
3180, 4768
4768, 3180
50, 973
973, 50
2494, 4440
4440, 2494
245, 2380
2380, 245
1227, 4921
4921, 1227
2897, 4830
4830, 2897
420, 4074
4074, 420
3720, 4116
4116, 3720
2264, 4136
4136, 2264
3472, 4014
4014, 3472
1290, 3930
3930, 1290
1004, 3536
3536, 1004
1126, 4465
4465, 1126
2232, 2346
2346, 2232
399, 4136
4136, 399
1543, 4753
4753, 1543
2639, 4198
4198, 2639
2944, 4245
4245, 2944
2315, 4451
4451, 2315
1429, 3311
3311, 1429
2099, 4045
4045, 2099
578, 1226
1226, 578
80, 949
949, 80
1724, 1889
1889, 1724
394, 2048
2048, 394
805, 1390
1390, 805
1309, 3367
3367, 1309
701, 2730
2730, 701
100, 3264
3264, 100
580, 4655
4655, 580
3610, 4082
4082, 3610
373, 2110
2110, 373
1355, 4651
4651, 1355
3934, 4179
4179, 3934
1286, 2602
2602, 1286
804, 4548
4548, 804
359, 3905
3905, 359
3910, 4724
4724, 3910
207, 3511
3511, 207
2083, 3296
3296, 2083
3736, 3790
3790, 3736
2613, 3461
3461, 2613
352, 832
832, 352
3619, 4144
4144, 3619
642, 1345
1345, 642
1581, 2496
2496, 1581
337, 709
709, 337
2046, 2074
2074, 2046
2144, 2609
2609, 2144
1385, 2557
2557, 1385
2362, 4000
4000, 2362
3616, 4785
4785, 3616
584, 2279
2279, 584
2669, 4682
4682, 2669
1909, 4405
4405, 1909
2225, 3887
3887, 2225
4921, 4946
4946, 4921
1784, 4144
4144, 1784
461, 2064
2064, 461
256, 2598
2598, 256
1835, 3143
3143, 1835
1602, 1629
1629, 1602
661, 3815
3815, 661
1994, 4893
4893, 1994
1973, 4016
4016, 1973
37, 955
955, 37
2519, 3960
3960, 2519
1958, 2203
2203, 1958
2553, 3544
3544, 2553
1070, 3461
3461, 1070
1426, 2342
2342, 1426
427, 3769
3769, 427
1030, 3281
3281, 1030
1291, 1336
1336, 1291
1840, 2332
2332, 1840
919, 3450
3450, 919
2887, 3016
3016, 2887
3408, 4216
4216, 3408
1918, 3154
3154, 1918
4128, 4505
4505, 4128
2304, 4129
4129, 2304
1676, 4560
4560, 1676
616, 4580
4580, 616
3196, 4710
4710, 3196
1356, 1357
1357, 1356
1039, 2404
2404, 1039
1377, 1645
1645, 1377
1530, 2641
2641, 1530
1012, 4930
4930, 1012
1282, 4791
4791, 1282
752, 1593
1593, 752
843, 1711
1711, 843
1147, 2122
2122, 1147
1879, 3734
3734, 1879
2362, 2390
2390, 2362
2824, 4141
4141, 2824
3620, 4233
4233, 3620
1595, 1881
1881, 1595
2284, 2857
2857, 2284
3941, 4813
4813, 3941
2000, 3098
3098, 2000
1305, 2307
2307, 1305
2462, 4849
4849, 2462
3423, 4069
4069, 3423
1979, 4099
4099, 1979
2052, 4577
4577, 2052
1375, 2083
2083, 1375
2674, 4331
4331, 2674
939, 4936
4936, 939
1106, 1666
1666, 1106
1403, 3350
3350, 1403
911, 1198
1198, 911
1047, 2025
2025, 1047
1615, 4926
4926, 1615
2105, 4561
4561, 2105
2788, 4968
4968, 2788
2425, 4916
4916, 2425
64, 363
363, 64
2258, 2709
2709, 2258
1993, 3192
3192, 1993
1109, 1159
1159, 1109
847, 1913
1913, 847
752, 4305
4305, 752
3188, 3747
3747, 3188
2059, 4162
4162, 2059
24, 4505
4505, 24
2876, 2879
2879, 2876
2210, 3018
3018, 2210
795, 1349
1349, 795
601, 3735
3735, 601
551, 1928
1928, 551
2039, 4075
4075, 2039
247, 4146
4146, 247
2448, 2782
2782, 2448
3182, 3686
3686, 3182
851, 1816
1816, 851
1207, 1451
1451, 1207
2861, 4799
4799, 2861
3000, 3645
3645, 3000
2096, 4178
4178, 2096
3211, 3865
3865, 3211
2113, 3593
3593, 2113
279, 4973
4973, 279
350, 4624
4624, 350
842, 4332
4332, 842
1539, 4260
4260, 1539
997, 1991
1991, 997
1012, 4743
4743, 1012
931, 3623
3623, 931
1306, 2746
2746, 1306
2426, 2777
2777, 2426
967, 3280
3280, 967
2997, 3532
3532, 2997
790, 3768
3768, 790
2616, 4190
4190, 2616
996, 3055
3055, 996
160, 1093
1093, 160
1839, 2054
2054, 1839
796, 2243
2243, 796
2667, 4128
4128, 2667
1285, 4097
4097, 1285
944, 4558
4558, 944
908, 1895
1895, 908
2145, 3265
3265, 2145
1617, 4277
4277, 1617
911, 3105
3105, 911
1282, 4738
4738, 1282
3740, 3939
3939, 3740
3129, 3785
3785, 3129
111, 3429
3429, 111
14, 3496
3496, 14
2811, 4415
4415, 2811
2360, 4893
4893, 2360
3580, 3842
3842, 3580
2547, 4719
4719, 2547
2601, 4955
4955, 2601
1099, 2378
2378, 1099
1967, 3097
3097, 1967
214, 3153
3153, 214
958, 3836
3836, 958
723, 2249
2249, 723
3274, 3893
3893, 3274
393, 1556
1556, 393
3669, 4422
4422, 3669
2944, 3200
3200, 2944
34, 1623
1623, 34
4375, 4813
4813, 4375
667, 4010
4010, 667
2702, 4606
4606, 2702
865, 4934
4934, 865
483, 2388
2388, 483
2021, 2178
2178, 2021
3099, 4427
4427, 3099
167, 3091
3091, 167
3238, 3273
3273, 3238
4176, 4761
4761, 4176
3011, 3267
3267, 3011
1955, 4160
4160, 1955
1597, 2200
2200, 1597
124, 361
361, 124
3580, 4326
4326, 3580
4342, 4649
4649, 4342
4722, 4870
4870, 4722
2666, 4925
4925, 2666
799, 3159
3159, 799
618, 869
869, 618
3202, 4905
4905, 3202
2159, 4340
4340, 2159
292, 3328
3328, 292
3547, 3627
3627, 3547
147, 2415
2415, 147
2230, 3991
3991, 2230
1602, 4422
4422, 1602
269, 1065
1065, 269
4372, 4649
4649, 4372
1901, 2210
2210, 1901
1634, 1866
1866, 1634
2826, 3463
3463, 2826
307, 4740
4740, 307
12, 2348
2348, 12
2842, 3407
3407, 2842
1037, 3273
3273, 1037
1935, 4423
4423, 1935
1841, 4007
4007, 1841
874, 4972
4972, 874
1218, 4782
4782, 1218
1912, 3658
3658, 1912
1370, 1389
1389, 1370
3372, 4511
4511, 3372
1517, 1816
1816, 1517
1050, 3104
3104, 1050
4374, 4671
4671, 4374
186, 1723
1723, 186
3630, 4927
4927, 3630
990, 3211
3211, 990
694, 2129
2129, 694
2337, 4187
4187, 2337
3462, 4562
4562, 3462
2109, 3017
3017, 2109
1085, 3448
3448, 1085
1995, 3669
3669, 1995
2408, 3838
3838, 2408
2474, 4835
4835, 2474
3183, 3834
3834, 3183
2303, 4953
4953, 2303
1764, 4675
4675, 1764
2223, 2745
2745, 2223
557, 2955
2955, 557
2437, 2674
2674, 2437
3266, 4219
4219, 3266
4591, 4682
4682, 4591
682, 1903
1903, 682
551, 1420
1420, 551
4480, 4851
4851, 4480
2365, 3737
3737, 2365
835, 1364
1364, 835
2017, 3027
3027, 2017
1574, 4901
4901, 1574
1037, 4696
4696, 1037
137, 2719
2719, 137
2738, 3726
3726, 2738
1154, 2248
2248, 1154
1209, 1955
1955, 1209
216, 3951
3951, 216
4087, 4748
4748, 4087
2244, 3568
3568, 2244
1504, 3566
3566, 1504
4243, 4507
4507, 4243
728, 1093
1093, 728
354, 4824
4824, 354
1057, 1534
1534, 1057
2809, 3727
3727, 2809
613, 1493
1493, 613
1301, 2833
2833, 1301
705, 2021
2021, 705
2002, 2880
2880, 2002
1146, 2895
2895, 1146
1643, 3701
3701, 1643
3091, 4729
4729, 3091
357, 1688
1688, 357
1017, 3424
3424, 1017
2554, 3743
3743, 2554
1489, 4173
4173, 1489
3046, 4205
4205, 3046
1194, 1781
1781, 1194
254, 405
405, 254
3809, 4349
4349, 3809
397, 2376
2376, 397
1343, 2254
2254, 1343
3354, 4708
4708, 3354
2399, 4744
4744, 2399
1917, 2526
2526, 1917
2070, 3522
3522, 2070
553, 822
822, 553
62, 3968
3968, 62
3320, 3784
3784, 3320
1453, 2018
2018, 1453
1320, 4872
4872, 1320
1031, 4769
4769, 1031
1901, 2373
2373, 1901
4574, 4946
4946, 4574
245, 827
827, 245
3834, 4944
4944, 3834
797, 3784
3784, 797
1585, 3076
3076, 1585
1010, 4831
4831, 1010
167, 3388
3388, 167
2886, 4616
4616, 2886
71, 647
647, 71
430, 1519
1519, 430
3010, 4093
4093, 3010
412, 1879
1879, 412
2531, 3866
3866, 2531
10, 1310
1310, 10
2490, 4242
4242, 2490
202, 2419
2419, 202
597, 1228
1228, 597
1991, 3713
3713, 1991
45, 1654
1654, 45
463, 4796
4796, 463
2803, 3776
3776, 2803
1698, 3087
3087, 1698
244, 1490
1490, 244
1610, 4960
4960, 1610
3795, 4561
4561, 3795
4267, 4556
4556, 4267
3939, 4690
4690, 3939
3672, 4346
4346, 3672
291, 3938
3938, 291
20, 2132
2132, 20
3499, 3637
3637, 3499
3076, 3534
3534, 3076
856, 2404
2404, 856
665, 3590
3590, 665
792, 4863
4863, 792
1926, 4792
4792, 1926
1451, 2055
2055, 1451
2292, 2671
2671, 2292
1748, 3739
3739, 1748
2171, 4596
4596, 2171
3654, 4679
4679, 3654
180, 1074
1074, 180
983, 3118
3118, 983
1257, 3852
3852, 1257
599, 3128
3128, 599
173, 4417
4417, 173
388, 2127
2127, 388
2619, 4355
4355, 2619
2469, 4788
4788, 2469
2615, 4613
4613, 2615
4211, 4573
4573, 4211
1594, 4561
4561, 1594
